
Files already downloaded and verified
[28/30][50/391]	Loss_D: 1.0904	Loss_G: 1.4155	D(x): 0.7880	D(G(z)): 0.4810 / 0.2294
[28/30][100/391]	Loss_D: 1.0339	Loss_G: 1.1389	D(x): 0.6137	D(G(z)): 0.2980 / 0.3166
[28/30][150/391]	Loss_D: 1.2544	Loss_G: 0.9377	D(x): 0.4886	D(G(z)): 0.3064 / 0.3963
[28/30][200/391]	Loss_D: 1.1621	Loss_G: 0.9973	D(x): 0.5009	D(G(z)): 0.2700 / 0.3599
[28/30][250/391]	Loss_D: 1.0366	Loss_G: 1.5016	D(x): 0.7187	D(G(z)): 0.4044 / 0.2099
[28/30][300/391]	Loss_D: 1.1155	Loss_G: 0.9081	D(x): 0.5501	D(G(z)): 0.2971 / 0.4034
[28/30][350/391]	Loss_D: 1.1866	Loss_G: 0.9712	D(x): 0.5521	D(G(z)): 0.3535 / 0.3825
[29/30][0/391]	Loss_D: 0.9362	Loss_G: 1.5223	D(x): 0.7400	D(G(z)): 0.3415 / 0.2062
[29/30][50/391]	Loss_D: 0.9534	Loss_G: 1.1191	D(x): 0.6935	D(G(z)): 0.3171 / 0.3207
[29/30][100/391]	Loss_D: 1.1107	Loss_G: 1.1813	D(x): 0.6605	D(G(z)): 0.4143 / 0.3009
[29/30][150/391]	Loss_D: 1.2530	Loss_G: 0.9068	D(x): 0.4264	D(G(z)): 0.0648 / 0.4126
[29/30][200/391]	Loss_D: 1.1078	Loss_G: 1.1939	D(x): 0.6532	D(G(z)): 0.4020 / 0.3007
[29/30][250/391]	Loss_D: 1.0540	Loss_G: 1.1633	D(x): 0.6520	D(G(z)): 0.3660 / 0.3011
[29/30][300/391]	Loss_D: 0.9905	Loss_G: 1.3131	D(x): 0.6381	D(G(z)): 0.2894 / 0.2622
[29/30][350/391]	Loss_D: 1.0632	Loss_G: 1.3258	D(x): 0.5722	D(G(z)): 0.2650 / 0.2652
[30/30][0/391]	Loss_D: 1.1491	Loss_G: 1.6934	D(x): 0.7110	D(G(z)): 0.4754 / 0.1755
[30/30][50/391]	Loss_D: 1.0016	Loss_G: 1.3873	D(x): 0.6814	D(G(z)): 0.3523 / 0.2374
[30/30][100/391]	Loss_D: 1.1591	Loss_G: 0.9200	D(x): 0.6212	D(G(z)): 0.3948 / 0.4111
[30/30][150/391]	Loss_D: 1.0388	Loss_G: 1.2192	D(x): 0.5821	D(G(z)): 0.2597 / 0.2893
[30/30][200/391]	Loss_D: 1.0383	Loss_G: 1.1960	D(x): 0.6885	D(G(z)): 0.3895 / 0.2938
[30/30][250/391]	Loss_D: 0.9772	Loss_G: 1.3314	D(x): 0.6887	D(G(z)): 0.3397 / 0.2527
[30/30][300/391]	Loss_D: 1.3265	Loss_G: 0.4390	D(x): 0.4204	D(G(z)): 0.2098 / 0.7305
[30/30][350/391]	Loss_D: 1.1144	Loss_G: 1.5545	D(x): 0.7785	D(G(z)): 0.4854 / 0.1995
Traceback (most recent call last):
  File "G:\astar\PyTorch-GAAL\gan\dcgan_pytorch.py", line 302, in <module>
    main()
  File "G:\astar\PyTorch-GAAL\gan\dcgan_pytorch.py", line 300, in main
    wandb.save('model.h5')
  File "G:\anac\envs\pytr\lib\site-packages\wandb\sdk\wandb_run.py", line 1498, in save
    os.symlink(abs_path, wandb_path)
OSError: [WinError 1314] 客户端没有所需的特权。: 'G:\\astar\\PyTorch-GAAL\\gan\\model.h5' -> 'G:\\astar\\PyTorch-GAAL\\gan\\wandb\\run-20220308_160238-2hleuyu9\\files\\model.h5'
